Date,Open,High,Low,Close,Adj Close,Volume
2002-02-04,112.2300033569336,112.2300033569336,109.44000244140625,109.8499984741211,73.67485046386719,24243400
2002-02-05,109.4000015258789,110.48999786376953,108.52999877929688,109.16999816894531,73.21875762939453,33614000
2002-02-06,109.6500015258789,109.73999786376953,108.05999755859375,108.69999694824219,72.9035415649414,29486000
2002-02-07,108.72000122070312,109.86000061035156,108.0,108.0199966430664,72.44747161865234,23445400
2002-02-08,108.62999725341797,110.75,108.30000305175781,110.08999633789062,73.8357925415039,19277800
2002-02-11,110.05000305175781,111.63999938964844,109.81999969482422,111.44000244140625,74.7412109375,18792400
2002-02-12,110.95999908447266,111.70999908447266,110.02999877929688,111.08999633789062,74.50645446777344,13942500
2002-02-13,111.4800033569336,112.54000091552734,111.3499984741211,112.2699966430664,75.29789733886719,16781100
2002-02-14,112.51000213623047,112.97000122070312,111.58999633789062,112.05999755859375,75.15701293945312,20453800
2002-02-15,112.1500015258789,112.23999786376953,110.70999908447266,110.88999938964844,74.37234497070312,18366800
2002-02-19,110.1500015258789,110.29000091552734,108.61000061035156,108.76000213623047,72.94380950927734,15988100
2002-02-20,109.05000305175781,110.58999633789062,107.81999969482422,110.58999633789062,74.17115020751953,29242800
2002-02-21,109.93000030517578,110.62999725341797,108.26000213623047,108.30000305175781,72.63525390625,26288600
2002-02-22,108.3499984741211,109.94000244140625,107.87000274658203,109.63999938964844,73.53398895263672,26572900
2002-02-25,109.73999786376953,111.80999755859375,109.69999694824219,111.44999694824219,74.74794006347656,17458700
2002-02-26,111.5999984741211,112.04000091552734,110.56999969482422,111.22000122070312,74.59365844726562,22346500
2002-02-27,111.95999908447266,112.86000061035156,110.6500015258789,111.6500015258789,74.88208770751953,28597900
2002-02-28,111.83000183105469,112.75,111.02999877929688,111.1500015258789,74.5467300415039,23755400
2002-03-01,111.72000122070312,113.8499984741211,111.51000213623047,113.73999786376953,76.28376770019531,26273600
2002-03-04,113.9000015258789,115.98999786376953,113.6500015258789,115.75,77.63187408447266,27184600
2002-03-05,115.33000183105469,116.4000015258789,114.97000122070312,115.37999725341797,77.38370513916016,22718900
2002-03-06,115.0999984741211,117.1500015258789,115.06999969482422,116.75,78.30257415771484,20143200
2002-03-07,117.36000061035156,117.5,115.56999969482422,116.5,78.13487243652344,19330800
2002-03-08,117.37999725341797,117.9000015258789,116.4800033569336,116.98999786376953,78.4635009765625,19930100
2002-03-11,116.88999938964844,117.9000015258789,116.43000030517578,117.23999786376953,78.6312026977539,15621800
2002-03-12,116.0999984741211,117.25,115.94000244140625,117.16999816894531,78.58424377441406,17153600
2002-03-13,116.62999725341797,116.75,115.63999938964844,116.04000091552734,77.82637786865234,17175300
2002-03-14,116.04000091552734,116.43000030517578,115.62999725341797,115.87999725341797,77.71905517578125,11168100
2002-03-15,115.97000122070312,116.94999694824219,115.9000015258789,116.6500015258789,78.4596176147461,21220100
2002-03-18,117.0999984741211,117.55999755859375,116.0999984741211,116.66999816894531,78.47305297851562,17548900
2002-03-19,117.30000305175781,117.73999786376953,116.81999969482422,117.44999694824219,78.9976806640625,17912000
2002-03-20,116.5,116.58000183105469,115.19000244140625,115.23999786376953,77.51121520996094,17114500
2002-03-21,115.30000305175781,115.9000015258789,114.12000274658203,115.29000091552734,77.54483795166016,25846800
2002-03-22,115.5,115.94000244140625,114.69999694824219,115.04000091552734,77.37669372558594,15235400
2002-03-25,115.08999633789062,115.36000061035156,113.30000305175781,113.61000061035156,76.41490173339844,17499600
2002-03-26,113.5199966430664,115.0199966430664,113.47000122070312,114.2699966430664,76.85875701904297,19947600
2002-03-27,114.02999877929688,115.01000213623047,113.76000213623047,114.56999969482422,77.06058502197266,19020300
2002-03-28,114.97000122070312,115.7699966430664,114.5,114.5199966430664,77.02693176269531,17532900
2002-04-01,114.2300033569336,115.0999984741211,113.5,114.56999969482422,77.06058502197266,17711000
2002-04-02,113.9800033569336,114.94999694824219,113.7699966430664,113.94000244140625,76.6368179321289,15669500
2002-04-03,114.01000213623047,114.20999908447266,112.16000366210938,113.13999938964844,76.09873962402344,25658500
2002-04-04,112.5999984741211,113.4000015258789,112.2300033569336,112.66999816894531,75.78260803222656,23549000
2002-04-05,113.19000244140625,113.62999725341797,112.18000030517578,112.69000244140625,75.79606628417969,19404900
2002-04-08,111.31999969482422,113.02999877929688,111.2300033569336,112.93000030517578,75.95751190185547,16470100
2002-04-09,113.18000030517578,113.18000030517578,111.93000030517578,112.13999938964844,75.42615509033203,15122700
2002-04-10,112.0999984741211,113.54000091552734,112.08999633789062,113.41000366210938,76.28033447265625,17199300
2002-04-11,112.88999938964844,113.05000305175781,110.5,110.58999633789062,74.38359069824219,25453700
2002-04-12,111.0199966430664,111.6500015258789,110.04000091552734,111.41999816894531,74.94185638427734,14950600
2002-04-15,111.62000274658203,111.86000061035156,110.19999694824219,110.56999969482422,74.37017059326172,17394900
2002-04-16,111.69999694824219,113.31999969482422,111.66999816894531,113.19999694824219,76.13909912109375,15040900
2002-04-17,113.38999938964844,113.66999816894531,112.5999984741211,112.95999908447266,75.97767639160156,12920100
2002-04-18,112.9000015258789,113.45999908447266,111.1500015258789,112.47000122070312,75.64810180664062,25204800
2002-04-19,113.19999694824219,113.23999786376953,112.55999755859375,112.87999725341797,75.92388916015625,10499200
2002-04-22,112.37999725341797,112.43000030517578,110.83999633789062,111.0,74.65937805175781,13922900
2002-04-23,111.08999633789062,111.4800033569336,110.16999816894531,110.5199966430664,74.33650207519531,16967000
2002-04-24,110.55999755859375,111.80999755859375,109.4000015258789,109.41000366210938,73.58993530273438,18902700
2002-04-25,109.20999908447266,109.73999786376953,108.72000122070312,109.47000122070312,73.6302719116211,25451500
2002-04-26,109.79000091552734,110.01000213623047,107.29000091552734,107.38999938964844,72.23125457763672,19769800
2002-04-29,107.93000030517578,108.26000213623047,106.62999725341797,106.86000061035156,71.87476348876953,17724400
2002-04-30,107.0199966430664,108.63999938964844,106.63999938964844,107.86000061035156,72.54737091064453,19473500
2002-05-01,107.97000122070312,109.25,106.80000305175781,109.18000030517578,73.43519592285156,24575600
2002-05-02,109.0999984741211,109.91000366210938,107.77999877929688,108.76000213623047,73.15274047851562,15666800
2002-05-03,108.5999984741211,108.76000213623047,107.19999694824219,107.58000183105469,72.35905456542969,18185500
2002-05-06,107.63999938964844,107.98999786376953,105.30999755859375,105.47000122070312,70.93987274169922,23630400
2002-05-07,106.0999984741211,106.31999969482422,104.9000015258789,105.0999984741211,70.69099426269531,21910000
2002-05-08,107.05000305175781,109.36000061035156,106.79000091552734,109.01000213623047,73.32087707519531,27917400
2002-05-09,108.6500015258789,109.0999984741211,107.58000183105469,107.75,72.47343444824219,18085600
2002-05-10,107.97000122070312,108.05000305175781,105.5999984741211,105.72000122070312,71.10801696777344,18958900
2002-05-13,106.22000122070312,107.94999694824219,105.79000091552734,107.87000274658203,72.55412292480469,14677700
2002-05-14,109.62000274658203,110.37000274658203,109.0,110.22000122070312,74.13471984863281,34201200
2002-05-15,109.5,110.91000366210938,109.29000091552734,109.79000091552734,73.84552001953125,29535300
2002-05-16,109.69999694824219,110.4800033569336,109.33000183105469,110.36000061035156,74.22891235351562,28092000
2002-05-17,110.66000366210938,111.25,110.0999984741211,110.9000015258789,74.59209442138672,27823700
2002-05-20,110.63999938964844,110.69000244140625,109.48999786376953,109.69999694824219,73.78498840332031,13833800
2002-05-21,110.11000061035156,110.4800033569336,108.31999969482422,108.69999694824219,73.11235809326172,16877200
2002-05-22,108.22000122070312,109.12000274658203,108.0,108.94000244140625,73.27381896972656,15844200
2002-05-23,109.26000213623047,110.36000061035156,108.4800033569336,110.0999984741211,74.05400848388672,13879800
2002-05-24,109.9800033569336,110.19999694824219,108.61000061035156,108.69000244140625,73.10566711425781,11877000
2002-05-28,109.05000305175781,109.12999725341797,107.44999694824219,108.0999984741211,72.70880889892578,24236900
2002-05-29,107.62000274658203,108.0199966430664,107.12999725341797,107.30000305175781,72.17072296142578,14773300
2002-05-30,106.55000305175781,107.51000213623047,105.9000015258789,107.0,71.96895599365234,18217900
2002-05-31,107.4000015258789,108.55999755859375,106.8499984741211,107.22000122070312,72.11688232421875,19826300
2002-06-03,107.08999633789062,107.5999984741211,104.12999725341797,104.37000274658203,70.19999694824219,26056300
2002-06-04,104.1500015258789,105.19999694824219,103.55000305175781,104.62999725341797,70.37486267089844,25856200
2002-06-05,104.94999694824219,105.66999816894531,104.3499984741211,105.61000061035156,71.03404235839844,19695900
2002-06-06,105.54000091552734,105.5999984741211,103.1500015258789,103.45999908447266,69.58792114257812,22998500
2002-06-07,101.77999877929688,103.91999816894531,101.72000122070312,103.33999633789062,69.50719451904297,24011600
2002-06-10,103.23999786376953,104.45999908447266,103.0199966430664,103.73999786376953,69.77625274658203,18759900
2002-06-11,104.12999725341797,104.54000091552734,101.7300033569336,101.95999908447266,68.57898712158203,19990700
2002-06-12,101.70999908447266,102.80999755859375,100.77999877929688,102.58000183105469,68.99603271484375,31266000
2002-06-13,102.12999725341797,103.0,101.33999633789062,101.55000305175781,68.30320739746094,21043900
2002-06-14,100.30999755859375,101.55999755859375,98.5,101.4000015258789,68.2023696899414,39267500
2002-06-17,101.91999816894531,104.33999633789062,101.8499984741211,104.12000274658203,70.03181457519531,17647200
2002-06-18,103.73999786376953,105.02999877929688,103.62999725341797,104.97000122070312,70.603515625,21628500
2002-06-19,103.5,104.43000030517578,102.23999786376953,102.5199966430664,68.95568084716797,21540700
2002-06-20,102.26000213623047,103.05000305175781,100.95999908447266,101.20999908447266,68.07453918457031,25691000
2002-06-21,100.47000122070312,100.93000030517578,98.68000030517578,99.27999877929688,67.0101318359375,31190700
2002-06-24,98.61000061035156,100.69000244140625,97.25,99.80000305175781,67.36111450195312,37169700
2002-06-25,100.30000305175781,100.88999938964844,97.54000091552734,97.55999755859375,65.84921264648438,33355000
2002-06-26,95.19999694824219,98.1500015258789,95.19000244140625,97.72000122070312,65.95719909667969,37913600
2002-06-27,98.5,99.48999786376953,96.56999969482422,99.43000030517578,67.11138153076172,31616400
2002-06-28,99.23999786376953,100.5,98.87999725341797,98.95999908447266,66.7941665649414,28184200
2002-07-01,99.18000030517578,99.80000305175781,96.88999938964844,97.02999877929688,65.4914321899414,20270200
2002-07-02,96.86000061035156,97.19999694824219,94.7699966430664,94.97000122070312,64.10106658935547,34213900
2002-07-03,94.62000274658203,95.83999633789062,93.72000122070312,95.51000213623047,64.46554565429688,30565800
2002-07-05,96.77999877929688,99.52999877929688,96.66000366210938,99.30999755859375,67.0303726196289,19013500
2002-07-08,98.9800033569336,99.69999694824219,97.55999755859375,98.06999969482422,66.19343566894531,19118600
2002-07-09,97.7300033569336,98.33999633789062,95.01000213623047,95.5999984741211,64.52628326416016,28620400
2002-07-10,96.0,96.06999969482422,92.04000091552734,92.12000274658203,62.17741012573242,50522500
2002-07-11,91.76000213623047,93.3499984741211,90.31999969482422,92.87000274658203,62.68363571166992,59476500
2002-07-12,93.33000183105469,93.88999938964844,91.5199966430664,91.8499984741211,61.995174407958984,39018600
2002-07-15,91.63999938964844,92.4000015258789,87.88999938964844,92.33999633789062,62.32591247558594,77317200
2002-07-16,91.12000274658203,92.37999725341797,89.87000274658203,90.55999755859375,61.12448501586914,53282400
2002-07-17,92.45999908447266,93.30000305175781,89.75,90.73999786376953,61.245975494384766,48880600
2002-07-18,90.69999694824219,91.0999984741211,87.75,87.80000305175781,59.2615852355957,32656700
2002-07-19,86.76000213623047,87.55000305175781,84.30000305175781,84.70999908447266,57.17596435546875,77572600
2002-07-22,84.0999984741211,85.91000366210938,81.44999694824219,82.19999694824219,55.481815338134766,78134000
2002-07-23,82.55000305175781,83.23999786376953,79.75,79.94999694824219,53.9631462097168,74484100
2002-07-24,78.12999725341797,85.12000274658203,77.68000030517578,84.72000122070312,57.18270492553711,107022800
2002-07-25,84.2699966430664,85.8499984741211,81.5999984741211,84.0,56.69670486450195,87176600
2002-07-26,84.6500015258789,85.93000030517578,83.80000305175781,85.5999984741211,57.776676177978516,41206800
2002-07-29,87.5,90.33999633789062,87.30000305175781,89.7699966430664,60.59122848510742,53492900
2002-07-30,89.31999969482422,91.4000015258789,88.72000122070312,90.94000244140625,61.38097381591797,47532200
2002-07-31,90.48999786376953,91.55000305175781,89.25,91.16000366210938,61.52946853637695,44669900
2002-08-01,90.87999725341797,91.3499984741211,88.33000183105469,88.77999877929688,59.923038482666016,66571900
2002-08-02,88.5,88.91000366210938,85.62000274658203,86.79000091552734,58.57988357543945,51772900
2002-08-05,86.48999786376953,86.93000030517578,83.55000305175781,83.7699966430664,56.541500091552734,47191300
2002-08-06,85.2300033569336,87.9000015258789,85.11000061035156,86.58999633789062,58.444889068603516,64730000
2002-08-07,87.87000274658203,88.5,85.7699966430664,88.0999984741211,59.46406555175781,43289400
2002-08-08,88.41999816894531,91.0999984741211,87.80000305175781,90.94999694824219,61.387725830078125,48339800
2002-08-09,90.0999984741211,91.94000244140625,89.3499984741211,91.29000091552734,61.61720275878906,41879200
2002-08-12,89.98999786376953,91.2699966430664,89.55000305175781,90.62000274658203,61.16498947143555,25841700
2002-08-13,90.1500015258789,91.66000366210938,88.6500015258789,88.97000122070312,60.051273345947266,49690500
2002-08-14,89.0199966430664,92.62999725341797,88.0199966430664,92.22000122070312,62.24492645263672,57423600
2002-08-15,92.83999633789062,93.98999786376953,92.19999694824219,93.5,63.10888671875,45551500
2002-08-16,92.81999969482422,94.08000183105469,92.0,93.22000122070312,62.91987991333008,36517300
2002-08-19,93.45999908447266,95.75,93.0999984741211,95.4000015258789,64.39126586914062,33669900
2002-08-20,94.81999969482422,95.4000015258789,93.62000274658203,94.38999938964844,63.70960998535156,30508300
2002-08-21,95.05999755859375,95.77999877929688,93.56999969482422,95.75,64.62752532958984,39628900
2002-08-22,95.48999786376953,97.1500015258789,95.06999969482422,96.68000030517578,65.25523376464844,38399800
2002-08-23,96.01000213623047,96.1500015258789,94.1500015258789,94.5999984741211,63.85129165649414,33716400
2002-08-26,94.91000366210938,95.63999938964844,93.5,95.26000213623047,64.29678344726562,33830100
2002-08-27,95.69999694824219,96.25,93.5,94.16000366210938,63.55434799194336,35335700
2002-08-28,93.27999877929688,93.48999786376953,91.80000305175781,92.0999984741211,62.163902282714844,38970600
2002-08-29,91.2699966430664,93.05000305175781,90.80999755859375,92.13999938964844,62.1909294128418,42965700
2002-08-30,91.68000030517578,93.38999938964844,91.4000015258789,91.77999877929688,61.94792175292969,30366700
2002-09-03,90.7300033569336,91.0,88.1500015258789,88.27999877929688,59.58557891845703,76586400
2002-09-04,88.61000061035156,90.25,88.05999755859375,89.54000091552734,60.435997009277344,51099500
2002-09-05,88.48999786376953,89.43000030517578,87.5,88.77999877929688,59.923038482666016,67250900
2002-09-06,89.75,90.56999969482422,89.33999633789062,90.0,60.74650955200195,38622200
2002-09-09,89.0999984741211,91.3499984741211,88.80000305175781,90.66000366210938,61.19194412231445,33998400
2002-09-10,91.13999938964844,91.77999877929688,90.55999755859375,91.69999694824219,61.893943786621094,41416600
2002-09-11,92.47000122070312,93.33000183105469,91.0999984741211,91.12999725341797,61.50922775268555,27711200
2002-09-12,90.75,90.83999633789062,88.98999786376953,89.44999694824219,60.37529373168945,43601700
2002-09-13,88.69000244140625,89.9000015258789,88.25,89.66999816894531,60.523765563964844,41131000
2002-09-16,89.30999755859375,89.88999938964844,88.45999908447266,89.88999938964844,60.67226791381836,28167600
2002-09-17,90.88999938964844,91.19000244140625,87.75,87.83000183105469,59.28182601928711,47609700
2002-09-18,87.01000213623047,88.5,86.27999877929688,86.94999694824219,58.687862396240234,54719400
2002-09-19,85.98999786376953,86.80000305175781,84.69999694824219,84.69999694824219,57.169189453125,48510500
2002-09-20,84.91999816894531,85.19999694824219,84.05000305175781,84.3499984741211,57.188167572021484,46325600
2002-09-23,83.6500015258789,84.05999755859375,82.69000244140625,83.66000366210938,56.72035217285156,46893800
2002-09-24,82.44000244140625,83.6500015258789,81.8499984741211,82.30999755859375,55.805084228515625,69507000
2002-09-25,83.37000274658203,84.7699966430664,82.04000091552734,84.3499984741211,57.188167572021484,59294400
2002-09-26,85.0199966430664,85.97000122070312,84.44999694824219,85.7300033569336,58.12378692626953,53638000
2002-09-27,85.0,85.62999725341797,82.75,82.75,56.1033935546875,64648300
2002-09-30,82.0,82.80000305175781,80.9000015258789,81.79000091552734,55.452545166015625,73096400
2002-10-01,82.43000030517578,85.7699966430664,81.47000122070312,85.72000122070312,58.11705017089844,67198100
2002-10-02,84.69000244140625,85.52999877929688,82.5999984741211,83.1500015258789,56.3746223449707,56749100
2002-10-03,83.13999938964844,84.5999984741211,81.94999694824219,82.30999755859375,55.805084228515625,55547000
2002-10-04,82.80000305175781,82.91999816894531,79.58000183105469,80.80000305175781,54.78135681152344,68483700
2002-10-07,80.05999755859375,81.19999694824219,78.55000305175781,79.12999725341797,53.64910888671875,53188000
2002-10-08,79.80999755859375,81.30999755859375,78.19999694824219,80.37000274658203,54.48979949951172,79531000
2002-10-09,79.08999633789062,79.69999694824219,77.77999877929688,78.0999984741211,52.95077896118164,79956400
2002-10-10,77.94000244140625,81.06999969482422,77.06999969482422,80.62999725341797,54.66606140136719,76749000
2002-10-11,82.0999984741211,84.7300033569336,81.81999969482422,84.16000366210938,57.059383392333984,82308300
2002-10-14,83.19999694824219,84.8499984741211,83.04000091552734,84.62999725341797,57.378028869628906,40631900
2002-10-15,86.98999786376953,88.72000122070312,86.8499984741211,88.69999694824219,60.137451171875,82320300
2002-10-16,87.41000366210938,87.80000305175781,85.91999816894531,86.55000305175781,58.679779052734375,62977800
2002-10-17,88.87000274658203,89.30000305175781,87.8499984741211,88.2699966430664,59.845882415771484,68534100
2002-10-18,87.6500015258789,89.11000061035156,86.93000030517578,88.63999938964844,60.09675979614258,47448700
2002-10-21,88.12000274658203,90.5,87.56999969482422,90.16999816894531,61.134071350097656,45859100
2002-10-22,89.05000305175781,90.01000213623047,88.5199966430664,89.5199966430664,60.69337844848633,40966800
2002-10-23,88.7699966430664,90.2699966430664,87.68000030517578,90.19999694824219,61.15442657470703,54905800
2002-10-24,90.75,90.9000015258789,88.0999984741211,88.36000061035156,59.906917572021484,54987400
2002-10-25,88.20999908447266,90.38999938964844,87.94000244140625,90.19999694824219,61.15442657470703,43672100
2002-10-28,91.1500015258789,91.29000091552734,88.8499984741211,89.61000061035156,60.75439453125,39416100
2002-10-29,89.08000183105469,89.48999786376953,87.0,88.56999969482422,60.049293518066406,59508200
2002-10-30,88.68000030517578,89.95999908447266,88.2300033569336,89.43000030517578,60.632381439208984,41688600
2002-10-31,89.66000366210938,90.30000305175781,88.19000244140625,88.5199966430664,60.01540756225586,41620600
2002-11-01,88.3499984741211,90.81999969482422,88.05000305175781,90.2699966430664,61.201873779296875,51878900
2002-11-04,91.80000305175781,92.94000244140625,90.9000015258789,91.12999725341797,61.78495788574219,49080600
2002-11-05,90.83999633789062,92.06999969482422,90.83999633789062,91.8499984741211,62.273094177246094,37270800
2002-11-06,92.4800033569336,93.06999969482422,90.79000091552734,93.04000091552734,63.07990264892578,65013100
2002-11-07,92.0199966430664,92.22000122070312,90.22000122070312,90.76000213623047,61.53409957885742,51572000
2002-11-08,90.52999877929688,91.56999969482422,89.5199966430664,89.6500015258789,60.781524658203125,37905400
2002-11-11,89.51000213623047,89.55999755859375,87.80000305175781,88.26000213623047,59.83913803100586,33505100
2002-11-12,88.66000366210938,89.93000030517578,88.37000274658203,88.95999908447266,60.31370544433594,37724500
2002-11-13,88.31999969482422,89.73999786376953,87.44999694824219,89.05000305175781,60.37474060058594,63891500
2002-11-14,90.06999969482422,91.0,89.75,90.7300033569336,61.513755798339844,31896800
2002-11-15,90.0,91.55000305175781,89.94999694824219,91.4000015258789,61.96799087524414,39152100
2002-11-18,92.1500015258789,92.1500015258789,90.3499984741211,90.4800033569336,61.344234466552734,28934800
2002-11-19,90.0199966430664,91.0999984741211,89.76000213623047,90.36000061035156,61.26287841796875,32806600
2002-11-20,89.9800033569336,92.41999816894531,89.94999694824219,92.37000274658203,62.62566375732422,36688400
2002-11-21,92.5999984741211,94.19000244140625,92.43000030517578,94.08999633789062,63.791770935058594,55128200
2002-11-22,93.4800033569336,94.2699966430664,93.2699966430664,93.41999816894531,63.33751678466797,32513800
2002-11-25,93.43000030517578,94.26000213623047,92.7699966430664,93.4800033569336,63.378211975097656,33846400
2002-11-26,93.06999969482422,93.44999694824219,91.62000274658203,91.69999694824219,62.17139434814453,42284700
2002-11-27,92.5199966430664,94.6500015258789,92.43000030517578,94.27999877929688,63.92059326171875,37764000
2002-11-29,94.80000305175781,94.94999694824219,93.7699966430664,93.9800033569336,63.717201232910156,19385700
2002-12-02,95.47000122070312,96.05000305175781,93.22000122070312,94.12999725341797,63.818904876708984,49911900
2002-12-03,93.25,93.4000015258789,92.3499984741211,92.87000274658203,62.96463394165039,34407700
2002-12-04,91.7699966430664,93.13999938964844,91.43000030517578,92.44999694824219,62.67988204956055,64040800
2002-12-05,92.7300033569336,92.80000305175781,91.0999984741211,91.43000030517578,61.988319396972656,36724900
2002-12-06,90.12000274658203,92.16999816894531,89.9800033569336,92.02999877929688,62.39513397216797,49824100
2002-12-09,91.06999969482422,91.45999908447266,89.4800033569336,89.5,60.67985153198242,36789600
2002-12-10,90.0199966430664,91.0999984741211,89.76000213623047,90.69999694824219,61.49340057373047,33319900
2002-12-11,90.41999816894531,91.62000274658203,90.16000366210938,90.77999877929688,61.54767608642578,39201000
2002-12-12,91.19999694824219,91.48999786376953,90.19999694824219,90.7699966430664,61.54083251953125,34465600
2002-12-13,89.91000366210938,90.4800033569336,89.2699966430664,89.33999633789062,60.571346282958984,36862200
2002-12-16,89.81999969482422,91.79000091552734,89.66000366210938,91.6500015258789,62.13749313354492,37098400
2002-12-17,91.37000274658203,91.73999786376953,90.73999786376953,90.8499984741211,61.5951042175293,32353900
2002-12-18,90.31999969482422,90.4000015258789,89.33000183105469,89.80000305175781,60.88322448730469,35612600
2002-12-19,89.3499984741211,90.69999694824219,88.5999984741211,89.16000366210938,60.449302673339844,39264200
2002-12-20,89.19999694824219,90.0199966430664,89.0999984741211,89.98999786376953,61.311851501464844,31176900
2002-12-23,89.58999633789062,90.47000122070312,89.30999755859375,90.0199966430664,61.33226776123047,22599300
2002-12-24,89.58999633789062,89.86000061035156,89.25,89.3499984741211,60.875816345214844,10937000
2002-12-26,89.69999694824219,90.61000061035156,88.83999633789062,89.38999938964844,60.90308380126953,17485600
2002-12-27,88.95999908447266,89.29000091552734,87.37999725341797,87.37999725341797,59.533626556396484,22205700
2002-12-30,87.79000091552734,88.47000122070312,87.22000122070312,88.11000061035156,60.030975341796875,29968000
2002-12-31,87.98999786376953,88.43000030517578,87.11000061035156,88.2300033569336,60.11273956298828,34036600
2003-01-02,88.8499984741211,91.30000305175781,88.54000091552734,91.06999969482422,62.047672271728516,44516300
2003-01-03,90.91000366210938,91.37999725341797,90.5,91.3499984741211,62.23846435546875,32222600
2003-01-06,91.23999786376953,93.48999786376953,91.16999816894531,92.95999908447266,63.33540344238281,40984500
2003-01-07,92.9000015258789,93.37000274658203,92.19999694824219,92.7300033569336,63.178653717041016,38640400
2003-01-08,92.19999694824219,92.4000015258789,91.05000305175781,91.38999938964844,62.265708923339844,38702200
2003-01-09,91.81999969482422,93.18000030517578,91.41000366210938,92.80999755859375,63.23317337036133,34804900
2003-01-10,91.94999694824219,93.63999938964844,91.80000305175781,93.05999755859375,63.40349578857422,37768900
2003-01-13,93.54000091552734,93.86000061035156,92.44000244140625,93.02999877929688,63.383056640625,31649900
2003-01-14,92.69000244140625,93.83000183105469,92.41000366210938,93.33000183105469,63.58744430541992,30733000
2003-01-15,93.54000091552734,93.56999969482422,91.91000366210938,92.4000015258789,62.953853607177734,33511800
2003-01-16,92.5,92.93000030517578,91.44999694824219,92.0199966430664,62.69490432739258,44812100
2003-01-17,90.98999786376953,92.30000305175781,90.1500015258789,90.66000366210938,61.768348693847656,35618300
2003-01-21,90.87000274658203,90.91999816894531,88.94999694824219,89.25,60.807674407958984,36826200
2003-01-22,88.7699966430664,89.80000305175781,88.0,88.16999816894531,60.071861267089844,42286500
2003-01-23,88.75,89.37999725341797,87.94999694824219,88.70999908447266,60.439781188964844,55919800
2003-01-24,88.58999633789062,88.68000030517578,86.16999816894531,86.37999725341797,58.8523063659668,68633900
2003-01-27,85.7300033569336,86.80000305175781,84.5,85.19999694824219,58.0483512878418,57884400
2003-01-28,85.62999725341797,86.4000015258789,85.12999725341797,85.83000183105469,58.47758483886719,46929100
2003-01-29,85.41999816894531,87.18000030517578,84.7699966430664,86.4800033569336,58.920440673828125,53712200
2003-01-30,86.79000091552734,86.87999725341797,84.4000015258789,84.43000030517578,57.52369689941406,49845900
2003-01-31,84.1500015258789,86.20999908447266,84.1500015258789,86.05999755859375,58.63428497314453,55317000
2003-02-03,86.13999938964844,86.80999755859375,85.91999816894531,86.2300033569336,58.75010681152344,39696000
2003-02-04,85.30999755859375,85.75,84.30000305175781,85.37999725341797,58.17097473144531,43633400
2003-02-05,85.75,86.54000091552734,84.4800033569336,84.8499984741211,57.80988693237305,55270600
2003-02-06,84.37000274658203,84.88999938964844,83.6500015258789,84.44999694824219,57.537315368652344,53638000
2003-02-07,84.91000366210938,84.98999786376953,82.97000122070312,83.41999816894531,56.835575103759766,43165000
2003-02-10,83.45999908447266,84.12999725341797,82.6500015258789,84.01000213623047,57.23756790161133,45455900
